episode_id,cell_line_id,selected_gene,selected_index,selected_dependency,query_cost,n_queries,total_reward,n_query_cna,n_query_damaging_mutation,n_query_expression,n_query_hotspot_mutation
66,ACH-000664,MTOR,4,-1.1224042086527506,0.4200000000000001,21,0.7024042086527504,5,0,16,0
67,ACH-000630,SF3B1,9,-1.653505515814791,0.16,8,1.4935055158147912,7,0,1,0
68,ACH-000290,PPP2R1A,7,-1.0567223580533167,0.16,8,0.8967223580533167,8,0,0,0
69,ACH-000244,EIF2B3,4,-1.0826187556965463,0.23999999999999996,12,0.8426187556965463,11,1,0,0
70,ACH-002705,UPF2,2,-1.104537837562945,0.16,8,0.9445378375629451,8,0,0,0
71,ACH-000627,CRNKL1,8,-1.887053914645609,0.16,8,1.727053914645609,8,0,0,0
72,ACH-001699,DIS3,0,-0.8484696759358984,0.36000000000000004,18,0.48846967593589835,16,0,2,0
73,ACH-000018,PCBP1,7,-1.1128961804699882,0.16,8,0.9528961804699881,3,0,5,0
74,ACH-000128,RARS2,13,-0.8480263757760557,0.34,17,0.5080263757760557,16,1,0,0
75,ACH-000391,XPO1,15,-2.1431936986674085,0.32,16,1.8231936986674084,16,0,0,0
76,ACH-000581,SON,14,-1.1742886265177634,0.3,15,0.8742886265177634,15,0,0,0
77,ACH-000381,PCBP1,15,-1.9453172367653624,0.32,16,1.6253172367653623,16,0,0,0
78,ACH-000323,CNOT3,3,-1.127900538692534,0.25999999999999995,13,0.867900538692534,11,2,0,0
79,ACH-001431,H3-3A,7,-1.8761008227514728,0.16,8,1.716100822751473,8,0,0,0
80,ACH-000172,PIK3CA,6,-0.552916610727439,0.4400000000000001,22,0.11291661072743892,4,0,16,2
81,ACH-000334,EIF2B3,11,-1.221313985194537,0.23999999999999996,12,0.9813139851945369,1,0,11,0
82,ACH-000637,RFC5,2,-1.3228217333796113,0.16,8,1.1628217333796114,8,0,0,0
83,ACH-001699,BRD4,11,-1.038241485242819,0.16,8,0.878241485242819,8,0,0,0
84,ACH-000202,RGP1,10,-0.5297067144130937,0.4000000000000001,20,0.12970671441309362,16,4,0,0
85,ACH-001737,DHX15,13,-1.364271847635642,0.27999999999999997,14,1.0842718476356419,1,0,13,0
86,ACH-000469,KIF18A,12,-1.815862000935063,0.16,8,1.655862000935063,6,2,0,0
87,ACH-000188,SF3B1,15,-1.2105053183985688,0.16,8,1.0505053183985689,7,0,1,0
88,ACH-000766,XPO1,7,-2.718445347265165,0.16,8,2.558445347265165,7,0,1,0
89,ACH-000188,NUP93,3,-1.583839550239516,0.25999999999999995,13,1.323839550239516,13,0,0,0
90,ACH-002400,ERCC2,9,-1.362424418856379,0.16,8,1.202424418856379,2,4,2,0
91,ACH-000030,PPP2R1A,0,-1.054262768110123,0.32,16,0.734262768110123,16,0,0,0
92,ACH-001205,XPO1,7,-2.407398443438744,0.16,8,2.247398443438744,7,0,1,0
93,ACH-000961,SMC5,1,-0.8364779839093371,0.32,16,0.5164779839093372,0,0,16,0
94,ACH-000403,MED12,2,-0.7516171978432444,0.38000000000000006,19,0.3716171978432444,16,3,0,0
95,ACH-000381,NCAPD2,3,-1.2298681943853993,0.16,8,1.0698681943853994,8,0,0,0
96,ACH-000676,EIF2B3,5,-1.4657281077736102,0.16,8,1.3057281077736103,8,0,0,0
97,ACH-001038,NCAPD2,2,-1.5105234142713149,0.16,8,1.350523414271315,8,0,0,0
98,ACH-000961,DHX15,9,-1.3504002601545897,0.16,8,1.1904002601545898,0,0,8,0
99,ACH-001054,SON,2,-0.8184525253127403,0.27999999999999997,14,0.5384525253127403,12,2,0,0
100,ACH-000381,RFC5,5,-1.3096870223151686,0.16,8,1.1496870223151687,8,0,0,0
101,ACH-001303,MTOR,8,-0.675580290534627,0.5200000000000001,26,0.15558029053462685,16,0,3,7
102,ACH-001528,XPO1,0,-2.018717148911429,0.32,16,1.698717148911429,16,0,0,0
103,ACH-000550,ERCC3,10,-1.133241320983323,0.21999999999999997,11,0.913241320983323,11,0,0,0
104,ACH-000391,DHX15,11,-1.1974874047851325,0.23999999999999996,12,0.9574874047851325,12,0,0,0
105,ACH-000444,POLE,11,-1.3529790160306836,0.16,8,1.1929790160306837,8,0,0,0
106,ACH-000191,ZNF407,13,-0.6958175122935516,0.34,17,0.3558175122935516,16,0,1,0
107,ACH-000766,MED12,5,-0.7677945326187303,0.34,17,0.4277945326187303,16,0,1,0
108,ACH-000148,DHPS,4,-0.8668816127202098,0.34,17,0.5268816127202098,8,0,9,0
109,ACH-000005,CTCF,8,-2.0529724980912167,0.18,9,1.8729724980912168,9,0,0,0
110,ACH-000959,SMC4,8,-1.9331370106992645,0.18,9,1.7531370106992645,9,0,0,0
111,ACH-003590,SON,14,-0.3815868384945261,0.3,15,0.08158683849452614,1,0,14,0
112,ACH-001205,MED12,1,-0.5203130045873364,0.4400000000000001,22,0.08031300458733631,16,0,1,5
113,ACH-000290,H3-3A,4,-1.96625739722954,0.23999999999999996,12,1.72625739722954,12,0,0,0
114,ACH-000244,CNOT3,10,-1.5840810856142795,0.16,8,1.4240810856142796,0,2,6,0
115,ACH-000697,RARS2,11,-1.0180795361361437,0.34,17,0.6780795361361436,1,0,16,0
116,ACH-002693,CDK4,14,-0.9338965681553324,0.18,9,0.7538965681553325,9,0,0,0
117,ACH-000146,PPP2R1A,1,-1.2609121342163976,0.16,8,1.1009121342163977,8,0,0,0
118,ACH-000697,SMARCB1,0,-1.103101556556783,0.16,8,0.943101556556783,1,0,7,0
119,ACH-000541,WTAP,13,-0.8929179281952293,0.36000000000000004,18,0.5329179281952292,2,0,16,0
120,ACH-000435,PCBP1,7,-1.2144197430446797,0.16,8,1.0544197430446798,0,0,8,0
121,ACH-000444,NCAPD2,9,-0.9101675378565698,0.16,8,0.7501675378565698,8,0,0,0
122,ACH-000550,ACTB,6,-0.4093304546178296,0.16,8,0.24933045461782957,8,0,0,0
123,ACH-000202,DHX15,7,-1.5603753944787944,0.16,8,1.4003753944787944,8,0,0,0
124,ACH-000630,EIF1AX,12,-1.7184123899316928,0.16,8,1.5584123899316928,6,0,2,0
125,ACH-000435,CENPN,6,-1.3138085117378966,0.18,9,1.1338085117378967,0,0,9,0
126,ACH-001547,CDK4,14,-0.8052898946111552,0.34,17,0.46528989461115516,16,0,1,0
127,ACH-000381,SON,1,-1.3178974419789236,0.36000000000000004,18,0.9578974419789235,2,16,0,0
128,ACH-003590,KIF18A,4,-0.4572071597217676,0.16,8,0.2972071597217676,1,0,7,0
129,ACH-000697,EIF2B3,6,-1.403314397903788,0.16,8,1.2433143979037882,1,0,7,0
130,ACH-003590,ACTB,2,-0.624993842490314,0.16,8,0.46499384249031395,1,0,7,0
131,ACH-001618,RAC1,7,-0.5196874153108226,0.32,16,0.19968741531082262,16,0,0,0
132,ACH-002291,EIF1AX,2,-1.409706001597285,0.21999999999999997,11,1.1897060015972851,11,0,0,0
133,ACH-000417,CENPN,6,-1.2824836897688998,0.19999999999999998,10,1.0824836897688999,10,0,0,0
134,ACH-000030,ERCC2,4,-1.1273249788982052,0.23999999999999996,12,0.8873249788982052,12,0,0,0
135,ACH-000502,KIF18A,15,-2.127090138907641,0.16,8,1.967090138907641,5,0,1,2
136,ACH-001737,XRCC5,9,-0.7167657456790248,0.19999999999999998,10,0.5167657456790249,1,0,9,0
137,ACH-000142,WTAP,11,-1.0638638336997115,0.34,17,0.7238638336997114,5,0,12,0
138,ACH-000142,PCBP1,15,-1.1112604220968678,0.19999999999999998,10,0.9112604220968679,4,0,6,0
139,ACH-000663,MYC,5,-2.759575666560158,0.16,8,2.599575666560158,0,0,8,0
140,ACH-002693,TRRAP,12,-1.4066703765444402,0.16,8,1.2466703765444402,8,0,0,0
141,ACH-000907,OXA1L,0,-0.4242366530363746,0.48000000000000015,24,-0.05576334696362556,16,0,0,8
142,ACH-000191,MTOR,1,-1.5200101364742378,0.3,15,1.2200101364742377,15,0,0,0
143,ACH-001205,KIF18A,6,-1.3110815341011517,0.38000000000000006,19,0.9310815341011516,16,0,2,1
144,ACH-001054,DHX15,14,-1.706423910576649,0.16,8,1.546423910576649,5,2,1,0
145,ACH-001054,MAX,7,-1.1230648489770083,0.16,8,0.9630648489770083,6,2,0,0
146,ACH-000290,CENPN,12,-2.055378645838476,0.16,8,1.8953786458384763,8,0,0,0
147,ACH-000637,KRAS,4,-0.4886298252399219,0.32,16,0.16862982523992187,16,0,0,0
148,ACH-000223,PPP2R1A,6,-1.2776289107398469,0.16,8,1.117628910739847,4,0,3,1
149,ACH-000202,ERCC3,10,-0.9595409040870444,0.21999999999999997,11,0.7395409040870444,11,0,0,0
150,ACH-000766,ZNF407,12,-0.1878265583161328,0.16,8,0.027826558316132788,8,0,0,0
151,ACH-000018,CRNKL1,15,-1.3573837037877192,0.18,9,1.1773837037877193,3,0,6,0
152,ACH-000552,TRRAP,6,-1.9918770997842723,0.16,8,1.8318770997842724,8,0,0,0
153,ACH-001791,XPO1,14,-1.731651520438891,0.3,15,1.4316515204388909,0,0,15,0
154,ACH-000469,SF3B1,15,-1.2587145590675328,0.5400000000000001,27,0.7187145590675327,11,1,2,13
155,ACH-000469,CTCF,8,-2.08450226416171,0.16,8,1.92450226416171,3,1,4,0
156,ACH-000907,KMT2D,15,-0.7279692946491073,0.5000000000000001,25,0.2279692946491072,16,0,9,0
157,ACH-000290,TRRAP,0,-1.4776946644347249,0.32,16,1.1576946644347248,16,0,0,0
158,ACH-000959,XPO1,1,-1.6401295267301568,0.16,8,1.4801295267301569,7,0,1,0
159,ACH-000403,EIF2B3,1,-2.085509556085764,0.16,8,1.9255095560857642,8,0,0,0
160,ACH-000142,EIF2B3,13,-1.241897786052116,0.18,9,1.0618977860521162,4,0,5,0
161,ACH-000005,ICE1,15,-1.0828698518243396,0.32,16,0.7628698518243395,16,0,0,0
162,ACH-000391,CHD4,1,-0.4272780828221139,0.16,8,0.26727808282211385,8,0,0,0
163,ACH-000961,NUP93,9,-1.1884718497052158,0.16,8,1.0284718497052159,0,0,8,0
164,ACH-001791,ACTB,15,-1.3760937816439247,0.32,16,1.0560937816439246,0,0,16,0
165,ACH-000390,NCAPD2,11,-0.8384761356812878,0.16,8,0.6784761356812877,8,0,0,0
166,ACH-000907,H3-3A,5,-1.8302285329313743,0.16,8,1.6702285329313744,7,0,0,1
167,ACH-000478,UPF2,6,-1.166028748892864,0.19999999999999998,10,0.966028748892864,10,0,0,0
168,ACH-000581,TRAPPC8,0,-1.2988476156157187,0.16,8,1.1388476156157188,8,0,0,0
169,ACH-000581,VHL,2,-0.8644318666771075,0.16,8,0.7044318666771074,8,0,0,0
170,ACH-000627,RFC5,11,-1.3416411103375865,0.16,8,1.1816411103375866,8,0,0,0
171,ACH-003590,BRIP1,10,-1.3714826290137572,0.4400000000000001,22,0.931482629013757,6,0,16,0
172,ACH-000417,ERCC2,5,-0.8262062662983468,0.21999999999999997,11,0.6062062662983468,11,0,0,0
173,ACH-000390,CNOT3,13,-2.093369945836571,0.16,8,1.933369945836571,8,0,0,0
174,ACH-002019,SRSF2,9,-2.353075517751252,0.19999999999999998,10,2.153075517751252,0,0,10,0
175,ACH-003590,EEF1A1,11,-2.724452372795984,0.23999999999999996,12,2.4844523727959844,1,0,11,0
176,ACH-001303,KIF14,13,-0.7449197283293212,0.32,16,0.4249197283293212,16,0,0,0
177,ACH-002693,PCBP1,4,-1.0777625975916714,0.23999999999999996,12,0.8377625975916714,12,0,0,0
178,ACH-000959,ERCC3,6,-1.0748707295552438,0.16,8,0.9148707295552437,8,0,0,0
179,ACH-000403,SF3B1,2,-2.1481012083101896,0.32,16,1.8281012083101895,16,0,0,0
180,ACH-001054,MAX,14,-1.1230648489770083,0.16,8,0.9630648489770083,6,2,0,0
181,ACH-000663,CTCF,10,-1.4904973971951645,0.16,8,1.3304973971951646,0,0,8,0
182,ACH-000766,SON,5,-1.0561203469987368,0.21999999999999997,11,0.8361203469987368,11,0,0,0
183,ACH-001303,ZNF407,5,-0.7818755650231843,0.21999999999999997,11,0.5618755650231844,11,0,0,0
184,ACH-001303,NUP93,6,-1.0639610996716418,0.19999999999999998,10,0.8639610996716418,10,0,0,0
185,ACH-000961,ACTB,9,-0.6052655879722274,0.16,8,0.4452655879722274,0,0,8,0
186,ACH-002400,NCAPD2,6,-0.8349964852485954,0.16,8,0.6749964852485953,0,0,8,0
187,ACH-001618,ZNHIT6,1,-0.5933930188417006,0.34,17,0.25339301884170057,16,0,1,0
188,ACH-000356,H3-3A,5,-1.620465889852731,0.16,8,1.4604658898527312,8,0,0,0
189,ACH-000128,NCAPD2,13,-0.9519928862137184,0.16,8,0.7919928862137183,6,2,0,0
190,ACH-000907,POLE,13,-1.8763408418349936,0.27999999999999997,14,1.5963408418349936,14,0,0,0
191,ACH-000663,XRCC5,15,-0.6614284621896582,0.34,17,0.3214284621896582,0,1,16,0
192,ACH-001211,DHX15,1,-1.3809214589653864,0.16,8,1.2209214589653865,0,1,6,1
193,ACH-000627,CENPN,1,-1.5982953939314108,0.3,15,1.2982953939314108,15,0,0,0
194,ACH-000978,MAX,7,-0.4634070439746457,0.16,8,0.3034070439746457,0,0,8,0
195,ACH-000030,RFC5,5,-1.3671085668382634,0.21999999999999997,11,1.1471085668382635,11,0,0,0
196,ACH-000323,PPP2R1A,0,-0.898039718989138,0.32,16,0.578039718989138,14,2,0,0
197,ACH-000718,SON,3,-1.0569710340092704,0.32,16,0.7369710340092703,16,0,0,0
198,ACH-000191,ERCC3,9,-0.8501639389452178,0.16,8,0.6901639389452178,8,0,0,0
199,ACH-000146,VHL,13,-0.7129209945385427,0.32,16,0.39292099453854273,16,0,0,0
200,ACH-000018,CNOT3,9,-1.23862475628707,0.16,8,1.07862475628707,5,0,3,0
201,ACH-000391,XRCC5,4,-1.0061926959527208,0.16,8,0.8461926959527207,8,0,0,0
202,ACH-002705,SMC4,0,-1.090581893587797,0.16,8,0.9305818935877969,8,0,0,0
203,ACH-000753,SRSF2,11,-2.622386782842411,0.16,8,2.462386782842411,6,0,2,0
204,ACH-000627,SMARCB1,15,-1.0601014150921129,0.32,16,0.7401014150921128,16,0,0,0
205,ACH-002705,EIF2B3,6,-2.019464075578163,0.16,8,1.859464075578163,8,0,0,0
206,ACH-000391,MED12,12,-0.7786423925269963,0.46000000000000013,23,0.31864239252699617,16,0,0,7
207,ACH-000323,ACTB,1,-1.3532125488246594,0.3,15,1.0532125488246593,13,2,0,0
208,ACH-000172,VHL,10,-0.887746459168335,0.21999999999999997,11,0.667746459168335,0,0,11,0
209,ACH-000637,PCBP1,11,-1.7660333922038238,0.23999999999999996,12,1.5260333922038238,12,0,0,0
210,ACH-002400,BRD4,13,-0.9067531429153438,0.32,16,0.5867531429153439,5,0,11,0
211,ACH-000009,SF3B1,6,-1.055715261881868,0.16,8,0.8957152618818679,8,0,0,0
212,ACH-002693,BRCA1,10,-0.5292292464401429,0.16,8,0.3692292464401429,8,0,0,0
213,ACH-000011,XPO1,14,-2.157182691812297,0.21999999999999997,11,1.937182691812297,4,0,7,0
214,ACH-000552,KIF18A,11,-3.3760423938541426,0.23999999999999996,12,3.136042393854143,12,0,0,0
215,ACH-001054,CNOT9,10,-0.6117724536292031,0.4400000000000001,22,0.17177245362920296,12,5,0,5
216,ACH-000541,XPO1,3,-2.401581211040266,0.16,8,2.2415812110402658,1,0,7,0
217,ACH-002019,MYC,5,-1.6112932046635795,0.16,8,1.4512932046635796,0,0,8,0
218,ACH-000959,CNOT3,4,-1.4457334899455514,0.16,8,1.2857334899455515,8,0,0,0
219,ACH-001211,RFC5,8,-1.519002035487443,0.18,9,1.339002035487443,0,0,9,0
220,ACH-001791,TRAPPC8,1,-1.7559371364192744,0.16,8,1.5959371364192745,0,1,6,1
221,ACH-001307,CHD4,6,-1.8947691351161864,0.19999999999999998,10,1.6947691351161864,10,0,0,0
222,ACH-000011,TACC3,9,-0.4712824252576728,0.16,8,0.3112824252576728,5,0,3,0
223,ACH-000469,MYC,9,-1.704167309567036,0.4200000000000001,21,1.2841673095670358,3,1,14,3
224,ACH-001038,CTCF,7,-2.001602431485085,0.16,8,1.8416024314850852,7,0,1,0
225,ACH-000845,ZNF407,10,-0.6422668435597952,0.32,16,0.32226684355979524,16,0,0,0
226,ACH-001205,MYH9,6,-0.1129081994379621,0.5000000000000001,25,-0.387091800562038,16,0,0,9
227,ACH-000302,CHD4,10,-0.8996935073210894,0.16,8,0.7396935073210894,0,0,8,0
228,ACH-002291,DICER1,14,-0.7605015325277744,0.4000000000000001,20,0.36050153252777434,16,3,1,0
229,ACH-000753,XRCC5,9,-0.9750809100460278,0.16,8,0.8150809100460278,5,0,3,0
230,ACH-000478,MYC,8,-1.2998424309494756,0.5000000000000001,25,0.7998424309494755,16,0,2,7
231,ACH-001990,BRAF,12,-1.359683431033127,0.6400000000000002,32,0.7196834310331267,16,0,2,14
232,ACH-002693,PCBP1,10,-1.0777625975916714,0.5000000000000001,25,0.5777625975916713,16,0,3,6
233,ACH-000753,CHD4,11,-1.3749429518812613,0.16,8,1.2149429518812613,5,0,3,0
234,ACH-002055,MAX,7,-1.388265109410923,0.34,17,1.048265109410923,3,0,14,0
235,ACH-000018,CCND1,9,-1.255573203088613,0.16,8,1.0955732030886132,5,0,3,0
236,ACH-000371,EIF1AX,0,-0.5198892420543841,0.16,8,0.3598892420543841,2,0,6,0
237,ACH-000172,MTOR,1,-0.8023184532404959,0.16,8,0.6423184532404959,5,0,2,1
238,ACH-000766,NCAPD2,9,-1.3238624859228776,0.16,8,1.1638624859228777,8,0,0,0
239,ACH-000381,TRAPPC8,10,-0.9244750217013552,0.21999999999999997,11,0.7044750217013552,11,0,0,0
240,ACH-001205,ERCC2,9,-1.50884884245102,0.18,9,1.32884884245102,9,0,0,0
241,ACH-000272,CRNKL1,7,-1.372718736269727,0.16,8,1.2127187362697271,7,0,0,1
242,ACH-001737,CTCF,7,-1.9413137095522748,0.16,8,1.7813137095522749,1,0,7,0
243,ACH-000637,SMC4,4,-1.4764722967907464,0.16,8,1.3164722967907465,8,0,0,0
244,ACH-002019,ZNF407,8,-0.8023382935235756,0.34,17,0.4623382935235755,1,0,16,0
245,ACH-000627,ERCC2,12,-1.1064423954366658,0.16,8,0.9464423954366658,8,0,0,0
246,ACH-000018,NUP93,10,-1.9113375253043032,0.16,8,1.7513375253043033,6,0,2,0
247,ACH-002291,XRCC5,6,-0.8404374449262471,0.32,16,0.520437444926247,16,0,0,0
248,ACH-000290,CENPN,5,-2.055378645838476,0.21999999999999997,11,1.8353786458384762,11,0,0,0
249,ACH-000907,UPF2,5,-1.2691138054041702,0.16,8,1.1091138054041703,8,0,0,0
250,ACH-000244,CCND1,0,-2.466218780163609,0.32,16,2.146218780163609,14,2,0,0
251,ACH-000422,SRSF2,7,-2.2594847232938364,0.18,9,2.0794847232938363,9,0,0,0
252,ACH-000953,ERCC2,7,-0.7880893447751918,0.16,8,0.6280893447751917,4,0,4,0
253,ACH-000030,BARD1,7,-0.5562189887002027,0.34,17,0.21621898870020267,16,0,1,0
254,ACH-000581,PTPN11,10,-1.3177122168386368,0.32,16,0.9977122168386368,16,0,0,0
255,ACH-000390,TRRAP,15,-1.5362260420825575,0.19999999999999998,10,1.3362260420825576,10,0,0,0
256,ACH-000676,SRSF2,15,-3.059596333423527,0.32,16,2.739596333423527,16,0,0,0
257,ACH-000009,CNOT3,4,-1.6626042871360098,0.16,8,1.50260428713601,8,0,0,0
258,ACH-001990,CRNKL1,14,-1.5469260311728112,0.3,15,1.2469260311728112,15,0,0,0
259,ACH-000978,TRRAP,4,-1.847826594010322,0.23999999999999996,12,1.607826594010322,0,0,12,0
260,ACH-000697,UPF2,10,-1.229617167154594,0.21999999999999997,11,1.009617167154594,1,0,10,0
261,ACH-000469,CNOT3,11,-2.1772186040134383,0.16,8,2.017218604013438,1,2,5,0
262,ACH-000356,BRD4,6,-1.0520286310646096,0.16,8,0.8920286310646096,8,0,0,0
263,ACH-000128,DHX15,7,-1.266866410701883,0.16,8,1.106866410701883,7,1,0,0
264,ACH-000376,XRCC5,4,-0.7582121656164188,0.23999999999999996,12,0.5182121656164188,8,4,0,0
265,ACH-001791,TRRAP,0,-1.4265276634465414,0.16,8,1.2665276634465414,6,0,1,1
266,ACH-000435,MTOR,11,-1.6035750567500564,0.16,8,1.4435750567500565,0,0,8,0
267,ACH-003590,BRD4,1,-1.1855283215059078,0.16,8,1.025528321505908,1,0,7,0
268,ACH-000859,RAC1,6,-1.0335510545448623,0.34,17,0.6935510545448622,12,0,5,0
269,ACH-001618,BRD4,1,-0.8486162521206322,0.16,8,0.6886162521206322,8,0,0,0
270,ACH-001211,RAC1,10,-0.8273290011729605,0.36000000000000004,18,0.46732900117296045,0,1,16,1
271,ACH-000302,CNOT9,0,-0.7820142626223197,0.32,16,0.46201426262231965,0,0,16,0
272,ACH-002142,SRSF2,15,-2.319153720515064,0.32,16,1.999153720515064,16,0,0,0
